,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,ocean_proximity_encoded
16914,23.0,6184.0,747.0,2165.0,700.0,10.1675,500001.0,NEAR OCEAN,2
16915,52.0,1659.0,191.0,519.0,201.0,14.4219,500001.0,NEAR OCEAN,2
16916,52.0,2635.0,408.0,967.0,374.0,7.0422,500001.0,NEAR OCEAN,2
16917,52.0,2547.0,373.0,876.0,359.0,8.2598,500001.0,NEAR OCEAN,2
16918,52.0,2170.0,269.0,784.0,274.0,10.4286,500001.0,NEAR OCEAN,2
16919,28.0,3751.0,949.0,1691.0,846.0,3.9728,300000.0,NEAR OCEAN,2
16920,43.0,2543.0,621.0,1301.0,606.0,3.1111,318400.0,NEAR OCEAN,2
16921,27.0,3085.0,876.0,1453.0,896.0,3.4333,290000.0,NEAR OCEAN,2
16922,27.0,5144.0,1481.0,2518.0,1447.0,3.4836,287900.0,NEAR OCEAN,2
16923,28.0,2784.0,736.0,1534.0,685.0,3.38,285400.0,NEAR OCEAN,2
16924,34.0,3225.0,726.0,1958.0,656.0,3.6811,273000.0,NEAR BAY,1
16925,44.0,1990.0,442.0,1141.0,424.0,3.9696,258300.0,NEAR BAY,1
16926,45.0,1165.0,236.0,845.0,251.0,4.1875,267300.0,NEAR OCEAN,2
16927,43.0,1772.0,422.0,1573.0,401.0,2.7474,233100.0,NEAR OCEAN,2
16928,42.0,2574.0,614.0,2377.0,588.0,3.2891,237900.0,NEAR OCEAN,2
16929,33.0,3384.0,819.0,2626.0,793.0,3.2285,234800.0,NEAR OCEAN,2
16930,52.0,499.0,148.0,318.0,145.0,2.9934,256300.0,NEAR OCEAN,2
16931,42.0,3157.0,676.0,1603.0,629.0,3.7422,292600.0,NEAR OCEAN,2
16932,44.0,537.0,173.0,355.0,194.0,2.8571,250000.0,NEAR OCEAN,2
16933,20.0,2126.0,643.0,1112.0,597.0,3.625,283300.0,NEAR OCEAN,2
16934,9.0,1150.0,287.0,377.0,243.0,3.8317,237500.0,NEAR OCEAN,2
16935,34.0,6394.0,1619.0,2400.0,1496.0,3.4902,500001.0,NEAR OCEAN,2
16936,49.0,2016.0,299.0,691.0,288.0,5.549,500001.0,NEAR OCEAN,2
16937,26.0,2339.0,704.0,1283.0,654.0,3.162,415000.0,NEAR OCEAN,2
16938,50.0,1975.0,245.0,644.0,251.0,10.0743,500001.0,NEAR OCEAN,2
16939,50.0,2501.0,433.0,1050.0,410.0,4.6406,500001.0,NEAR OCEAN,2
16940,51.0,2565.0,332.0,870.0,309.0,9.3694,500001.0,NEAR OCEAN,2
16941,44.0,2465.0,328.0,843.0,324.0,6.9533,500001.0,NEAR OCEAN,2
16942,52.0,2351.0,494.0,1126.0,482.0,3.9688,356900.0,NEAR OCEAN,2
16943,52.0,900.0,183.0,371.0,166.0,3.25,296400.0,NEAR OCEAN,2
16944,46.0,1437.0,266.0,607.0,263.0,4.8068,369700.0,NEAR OCEAN,2
16945,44.0,2151.0,411.0,849.0,370.0,4.4583,397100.0,NEAR OCEAN,2
16946,33.0,2199.0,312.0,827.0,319.0,6.1349,500001.0,NEAR OCEAN,2
16947,34.0,3661.0,692.0,1608.0,656.0,5.0774,407200.0,NEAR OCEAN,2
16948,27.0,3339.0,481.0,1354.0,458.0,7.3081,464600.0,NEAR OCEAN,2
16949,18.0,4493.0,760.0,1784.0,725.0,6.7042,413000.0,NEAR OCEAN,2
16950,27.0,2169.0,305.0,905.0,319.0,7.7743,453100.0,NEAR OCEAN,2
16951,34.0,3559.0,560.0,1747.0,550.0,6.6959,411200.0,NEAR OCEAN,2
16952,25.0,1729.0,383.0,769.0,352.0,4.0417,458500.0,NEAR OCEAN,2
16953,17.0,6645.0,1034.0,2557.0,1032.0,6.3892,480800.0,NEAR OCEAN,2
16954,37.0,1338.0,215.0,535.0,221.0,5.4351,376600.0,NEAR OCEAN,2
16955,40.0,1833.0,308.0,751.0,306.0,6.0,384200.0,NEAR OCEAN,2
16956,38.0,984.0,171.0,429.0,157.0,5.3261,376800.0,NEAR OCEAN,2
16957,35.0,1817.0,262.0,659.0,262.0,6.8336,457200.0,NEAR OCEAN,2
16958,39.0,1160.0,191.0,508.0,185.0,5.9539,379100.0,NEAR OCEAN,2
16959,39.0,4292.0,1097.0,1758.0,987.0,2.9405,340500.0,NEAR OCEAN,2
16960,43.0,1748.0,366.0,984.0,371.0,4.5116,337800.0,NEAR OCEAN,2
16961,41.0,839.0,190.0,419.0,215.0,5.012,368200.0,NEAR OCEAN,2
16962,45.0,1222.0,220.0,492.0,205.0,5.539,396900.0,NEAR OCEAN,2
16963,46.0,2444.0,397.0,952.0,402.0,4.75,388200.0,NEAR OCEAN,2
16964,41.0,1608.0,269.0,676.0,267.0,4.6125,361700.0,NEAR OCEAN,2
16965,39.0,2795.0,464.0,1183.0,443.0,5.779,387100.0,NEAR OCEAN,2
16966,27.0,3931.0,933.0,1877.0,851.0,3.9722,354100.0,NEAR OCEAN,2
16967,49.0,1340.0,281.0,660.0,284.0,4.163,393800.0,NEAR OCEAN,2
16968,38.0,1946.0,407.0,975.0,417.0,4.0726,385400.0,NEAR OCEAN,2
16969,42.0,1159.0,261.0,465.0,247.0,3.1842,352800.0,NEAR OCEAN,2
16970,35.0,3675.0,735.0,1930.0,715.0,3.9833,342800.0,NEAR OCEAN,2
16971,45.0,507.0,140.0,305.0,139.0,2.6159,272900.0,NEAR OCEAN,2
16972,45.0,1685.0,321.0,815.0,314.0,4.2955,309700.0,NEAR OCEAN,2
16973,36.0,1727.0,340.0,952.0,337.0,4.7917,316000.0,NEAR OCEAN,2
16974,45.0,1792.0,301.0,829.0,318.0,4.9013,330100.0,NEAR OCEAN,2
16975,40.0,1351.0,330.0,701.0,297.0,3.32,292900.0,NEAR OCEAN,2
16976,37.0,1437.0,305.0,979.0,331.0,4.0,273700.0,NEAR OCEAN,2
16977,31.0,2197.0,477.0,1193.0,394.0,4.6371,271100.0,NEAR OCEAN,2
16978,36.0,1973.0,352.0,1169.0,370.0,5.033,270900.0,NEAR BAY,1
16979,37.0,1962.0,367.0,1267.0,382.0,4.7344,271800.0,NEAR OCEAN,2
16980,36.0,2406.0,436.0,1189.0,403.0,4.7917,276100.0,NEAR BAY,1
16981,34.0,1693.0,281.0,846.0,291.0,5.3683,339400.0,NEAR BAY,1
16982,36.0,1379.0,228.0,750.0,227.0,5.5381,282000.0,NEAR OCEAN,2
16983,36.0,805.0,140.0,445.0,139.0,5.8221,289400.0,NEAR BAY,1
16984,35.0,1873.0,351.0,945.0,333.0,5.5184,274800.0,NEAR OCEAN,2
16985,12.0,6474.0,1467.0,2516.0,1390.0,5.0353,305800.0,NEAR BAY,1
16986,17.0,4576.0,814.0,1941.0,807.0,5.9572,443800.0,NEAR BAY,1
16987,17.0,1321.0,425.0,683.0,408.0,4.7045,500001.0,NEAR BAY,1
16988,16.0,4789.0,816.0,1840.0,763.0,6.7474,338200.0,NEAR BAY,1
16989,16.0,2118.0,333.0,770.0,318.0,7.2477,376000.0,NEAR BAY,1
16990,15.0,1958.0,282.0,811.0,284.0,8.1221,483300.0,NEAR BAY,1
16991,17.0,4199.0,629.0,2020.0,630.0,6.1228,375700.0,NEAR BAY,1
16992,17.0,3211.0,847.0,1553.0,812.0,4.9434,292100.0,NEAR BAY,1
16993,5.0,4921.0,1179.0,1810.0,1073.0,5.6936,322200.0,NEAR BAY,1
16994,13.0,1422.0,295.0,395.0,195.0,5.3247,327800.0,NEAR BAY,1
16995,5.0,3264.0,442.0,1607.0,453.0,9.1415,500001.0,NEAR BAY,1
16996,5.0,1649.0,388.0,779.0,376.0,6.9635,417300.0,NEAR BAY,1
16997,5.0,2140.0,420.0,990.0,394.0,6.035,438800.0,NEAR BAY,1
16998,16.0,3913.0,565.0,1752.0,557.0,7.3644,419700.0,NEAR BAY,1
16999,15.0,2126.0,310.0,905.0,306.0,8.9083,500001.0,NEAR BAY,1
17000,23.0,7283.0,1342.0,3399.0,1298.0,5.6683,391000.0,NEAR BAY,1
17001,23.0,7995.0,1254.0,3484.0,1198.0,6.5948,404000.0,NEAR BAY,1
17002,19.0,7976.0,1406.0,3437.0,1338.0,5.6396,430300.0,NEAR BAY,1
17003,27.0,3789.0,874.0,2243.0,866.0,4.39,270100.0,NEAR OCEAN,2
17004,24.0,5114.0,1357.0,3169.0,1268.0,3.9699,293200.0,NEAR OCEAN,2
17005,43.0,2268.0,438.0,1151.0,449.0,4.9091,293200.0,NEAR OCEAN,2
17006,37.0,991.0,180.0,463.0,177.0,5.1701,294200.0,NEAR OCEAN,2
17007,39.0,1459.0,285.0,761.0,291.0,5.0081,298100.0,NEAR OCEAN,2
17008,41.0,1743.0,349.0,811.0,349.0,4.9464,282400.0,NEAR OCEAN,2
17009,35.0,2043.0,511.0,1089.0,504.0,3.0278,310600.0,NEAR OCEAN,2
17010,15.0,5417.0,1199.0,2593.0,1098.0,4.8047,438000.0,NEAR OCEAN,2
17011,34.0,1980.0,385.0,970.0,391.0,5.1207,310900.0,NEAR OCEAN,2
17012,43.0,1145.0,230.0,586.0,254.0,3.5,267400.0,NEAR OCEAN,2
17013,25.0,3710.0,1015.0,2068.0,958.0,3.5445,286700.0,NEAR OCEAN,2
17014,33.0,4104.0,751.0,1837.0,771.0,5.3506,388100.0,NEAR OCEAN,2
17015,27.0,2958.0,655.0,1285.0,577.0,4.0801,397800.0,NEAR OCEAN,2
17016,29.0,1526.0,355.0,724.0,315.0,4.0313,435200.0,NEAR OCEAN,2
17017,38.0,2197.0,357.0,1228.0,373.0,5.4719,397900.0,NEAR OCEAN,2
17018,38.0,3767.0,603.0,1455.0,615.0,6.8787,386800.0,NEAR OCEAN,2
17019,38.0,2769.0,387.0,994.0,395.0,5.5902,417000.0,NEAR OCEAN,2
17020,35.0,2789.0,445.0,1156.0,404.0,5.4322,391000.0,NEAR OCEAN,2
17021,32.0,2297.0,347.0,871.0,342.0,8.1039,382200.0,NEAR OCEAN,2
17022,24.0,2328.0,335.0,969.0,354.0,7.7364,435800.0,NEAR OCEAN,2
17023,26.0,4042.0,591.0,1611.0,578.0,8.4693,419200.0,NEAR OCEAN,2
17024,22.0,14034.0,3020.0,6266.0,2952.0,4.3939,491200.0,NEAR OCEAN,2
17025,35.0,1051.0,259.0,517.0,234.0,3.7,339700.0,NEAR OCEAN,2
17026,36.0,1406.0,224.0,598.0,237.0,5.8964,414800.0,NEAR OCEAN,2
17027,35.0,3040.0,520.0,1374.0,518.0,6.1004,426400.0,NEAR OCEAN,2
17028,34.0,483.0,131.0,291.0,157.0,3.0833,256300.0,NEAR OCEAN,2
17029,46.0,672.0,149.0,351.0,136.0,5.3264,258100.0,NEAR OCEAN,2
17030,45.0,989.0,174.0,504.0,180.0,4.8382,289400.0,NEAR OCEAN,2
17031,44.0,348.0,79.0,154.0,73.0,4.7708,253800.0,NEAR OCEAN,2
17032,39.0,3996.0,793.0,1744.0,761.0,4.5075,364900.0,NEAR OCEAN,2
17033,29.0,3703.0,1075.0,1611.0,1025.0,2.7075,323800.0,NEAR OCEAN,2
17034,24.0,2307.0,510.0,842.0,507.0,3.6111,341500.0,NEAR OCEAN,2
17035,52.0,878.0,186.0,393.0,186.0,3.7045,360500.0,NEAR OCEAN,2
17036,45.0,1812.0,336.0,752.0,329.0,4.95,345000.0,NEAR OCEAN,2
17037,43.0,2607.0,477.0,1225.0,461.0,4.224,349600.0,NEAR OCEAN,2
17038,40.0,2709.0,521.0,1156.0,510.0,4.6366,395500.0,NEAR OCEAN,2
17039,44.0,4420.0,743.0,1790.0,735.0,6.142,394700.0,NEAR OCEAN,2
17040,44.0,6983.0,1131.0,2818.0,1115.0,5.6271,374800.0,NEAR OCEAN,2
17041,33.0,4719.0,849.699033395833,1980.0,757.0,6.1064,405000.0,NEAR OCEAN,2
17042,33.0,6499.0,998.0,2694.0,957.0,7.4787,431300.0,NEAR OCEAN,2
17043,25.0,7335.0,1157.0,2626.0,1049.0,6.5475,500001.0,NEAR OCEAN,2
17044,29.0,4148.0,635.0,1638.0,627.0,6.912,457200.0,NEAR OCEAN,2
17045,26.0,3542.0,507.0,1392.0,524.0,8.5184,500001.0,NEAR OCEAN,2
17046,34.0,4453.0,682.0,1805.0,672.0,5.6038,451300.0,NEAR OCEAN,2
17047,15.0,5480.0,892.0,2009.0,831.0,7.4678,500001.0,NEAR OCEAN,2
17048,44.0,3022.0,473.0,1235.0,477.0,6.7058,495900.0,NEAR OCEAN,2
17049,26.0,5067.0,750.0,1996.0,728.0,7.0001,500001.0,NEAR OCEAN,2
17050,44.0,863.0,114.0,281.0,99.0,6.8879,500001.0,NEAR OCEAN,2
17051,41.0,1183.0,203.0,455.0,171.0,5.1071,314100.0,NEAR OCEAN,2
17052,37.0,3507.0,569.0,1663.0,608.0,5.0863,440300.0,NEAR OCEAN,2
17053,40.0,1504.0,270.0,689.0,287.0,6.1244,308800.0,NEAR OCEAN,2
17054,38.0,645.0,124.0,265.0,103.0,5.4688,305000.0,NEAR OCEAN,2
17055,35.0,3183.0,515.0,1313.0,487.0,5.9062,383200.0,NEAR OCEAN,2
17056,45.0,2743.0,390.0,974.0,400.0,7.1621,500001.0,NEAR OCEAN,2
17057,45.0,4126.0,696.0,1722.0,668.0,4.8966,362100.0,NEAR OCEAN,2
17058,40.0,4459.0,1027.0,2080.0,982.0,3.5322,361900.0,NEAR OCEAN,2
17059,47.0,2423.0,407.0,1010.0,407.0,6.2154,362700.0,NEAR OCEAN,2
17060,30.0,2956.0,590.0,1191.0,594.0,3.7463,427600.0,NEAR OCEAN,2
17061,38.0,4105.0,950.0,2561.0,909.0,3.8684,265600.0,NEAR OCEAN,2
17062,39.0,1535.0,340.0,1204.0,370.0,2.8482,247200.0,NEAR BAY,1
17063,11.0,840.0,329.0,1338.0,345.0,2.3333,241700.0,NEAR OCEAN,2
17064,24.0,2528.0,947.0,2437.0,861.0,2.2746,225000.0,NEAR BAY,1
17065,47.0,2570.0,783.0,3107.0,724.0,2.8058,229500.0,NEAR OCEAN,2
17066,34.0,1541.0,584.0,1564.0,558.0,2.56,250000.0,NEAR OCEAN,2
17067,19.0,322.0,112.0,191.0,102.0,2.5833,500001.0,NEAR OCEAN,2
17068,3.0,6164.0,1175.0,2198.0,975.0,6.7413,435900.0,NEAR BAY,1
17069,16.0,4428.0,664.0,1677.0,623.0,7.6864,422500.0,NEAR BAY,1
17070,4.0,5233.0,1109.0,1690.0,907.0,6.2007,311800.0,NEAR BAY,1
17071,14.0,1472.0,291.0,876.0,292.0,4.3594,366000.0,NEAR BAY,1
17072,18.0,2962.0,945.0,1639.0,851.0,2.7399,87500.0,NEAR BAY,1
17073,35.0,7067.0,1646.0,5380.0,1597.0,4.1776,265300.0,NEAR BAY,1
17074,20.0,505.0,216.0,326.0,216.0,2.9286,237500.0,NEAR BAY,1
17075,37.0,1326.0,335.0,1771.0,335.0,3.0147,218100.0,NEAR BAY,1
17076,32.0,640.0,166.0,991.0,160.0,1.9844,270000.0,NEAR BAY,1
17077,41.0,733.0,155.0,652.0,140.0,5.1654,233600.0,NEAR BAY,1
17078,30.0,1170.0,258.0,610.0,243.0,3.4427,263500.0,NEAR BAY,1
17079,45.0,886.0,165.0,492.0,173.0,4.2708,267000.0,NEAR BAY,1
17080,38.0,1300.0,269.0,608.0,292.0,4.5568,286900.0,NEAR BAY,1
17081,44.0,1371.0,263.0,589.0,301.0,4.8068,312300.0,NEAR BAY,1
17082,44.0,1927.0,332.0,846.0,362.0,4.2083,278200.0,NEAR BAY,1
17083,37.0,1053.0,266.0,939.0,267.0,3.1989,320800.0,NEAR BAY,1
17084,37.0,1403.0,369.0,1587.0,331.0,2.8258,232800.0,NEAR BAY,1
17085,33.0,1266.0,415.0,1991.0,334.0,2.92,202800.0,NEAR OCEAN,2
17086,26.0,1777.0,555.0,1966.0,497.0,3.0472,211000.0,NEAR OCEAN,2
17087,43.0,733.0,162.0,497.0,175.0,3.2708,255300.0,NEAR OCEAN,2
17088,23.0,7740.0,1943.0,4124.0,1743.0,3.3268,322800.0,NEAR OCEAN,2
17089,35.0,367.0,113.0,398.0,109.0,2.5,166700.0,NEAR OCEAN,2
17090,28.0,5956.0,1612.0,3571.0,1549.0,3.1864,272800.0,NEAR OCEAN,2
17091,33.0,3108.0,805.0,1895.0,717.0,3.3015,267700.0,NEAR OCEAN,2
17092,39.0,5264.0,1259.0,3057.0,1265.0,3.623,276600.0,NEAR OCEAN,2
17093,38.0,1578.0,399.0,879.0,388.0,2.7969,298400.0,NEAR OCEAN,2
17094,35.0,2283.0,491.0,1148.0,436.0,4.5556,318600.0,NEAR OCEAN,2
17095,36.0,2021.0,433.0,1117.0,432.0,3.929,303100.0,NEAR OCEAN,2
17096,33.0,2643.0,464.0,1015.0,427.0,4.2232,363700.0,NEAR OCEAN,2
17097,26.0,4670.0,1039.0,2103.0,933.0,4.4167,333800.0,NEAR OCEAN,2
17098,33.0,6841.0,950.0,2681.0,980.0,7.1088,443300.0,NEAR OCEAN,2
17099,36.0,4686.0,781.0,2254.0,845.0,6.1043,343500.0,NEAR OCEAN,2
17100,17.0,2742.0,441.0,986.0,421.0,5.9285,496000.0,NEAR OCEAN,2
17101,36.0,6090.0,1057.0,3081.0,1075.0,5.6629,343600.0,NEAR OCEAN,2
17102,37.0,2586.0,495.0,1208.0,502.0,4.3214,342700.0,NEAR OCEAN,2
17103,34.0,4177.0,723.0,1586.0,660.0,5.0457,395100.0,NEAR OCEAN,2
17104,29.0,1617.0,235.0,758.0,246.0,7.7932,469900.0,NEAR OCEAN,2
17105,13.0,2888.0,546.0,1182.0,504.0,6.0255,409300.0,NEAR OCEAN,2
17106,40.0,1723.0,208.0,976.0,209.0,9.8892,500001.0,NEAR OCEAN,2
17107,31.0,2328.0,270.0,722.0,247.0,15.0001,500001.0,NEAR OCEAN,2
17108,32.0,4281.0,501.0,1318.0,484.0,15.0001,500001.0,NEAR OCEAN,2
17109,48.0,2560.0,322.0,921.0,301.0,10.8758,500001.0,NEAR OCEAN,2
17110,40.0,1777.0,207.0,577.0,207.0,15.0001,500001.0,NEAR OCEAN,2
17111,40.0,2529.0,293.0,831.0,258.0,15.0001,500001.0,NEAR BAY,1
17112,40.0,2959.0,389.0,985.0,365.0,9.9025,500001.0,NEAR BAY,1
17113,37.0,2848.0,328.0,852.0,327.0,13.367,500001.0,NEAR BAY,1
17114,44.0,2581.0,437.0,1006.0,414.0,5.397,341700.0,NEAR BAY,1
17115,39.0,2427.0,401.0,1178.0,408.0,5.9629,352700.0,NEAR BAY,1
17116,33.0,3687.0,852.0,3091.0,852.0,2.6506,162600.0,NEAR BAY,1
17117,36.0,2238.0,479.0,1949.0,457.0,2.3769,157300.0,NEAR BAY,1
17118,46.0,30.0,4.0,13.0,5.0,15.0001,500001.0,NEAR BAY,1
17119,36.0,1210.0,236.0,981.0,239.0,4.0039,148900.0,NEAR BAY,1
17120,36.0,2081.0,412.0,1931.0,373.0,3.7917,160600.0,NEAR BAY,1
17121,36.0,880.0,177.0,795.0,188.0,3.8194,159400.0,NEAR BAY,1
17122,25.0,1630.0,353.0,1546.0,371.0,5.0893,173400.0,NEAR BAY,1
17123,37.0,1576.0,334.0,1385.0,323.0,2.5294,159400.0,NEAR BAY,1
17124,35.0,1321.0,300.0,1133.0,287.0,3.7312,159600.0,NEAR BAY,1
17125,38.0,1276.0,314.0,955.0,287.0,2.0096,155700.0,NEAR BAY,1
17126,31.0,2247.0,573.0,1711.0,511.0,3.2642,185600.0,NEAR BAY,1
17127,30.0,1480.0,294.0,1126.0,301.0,4.983,166700.0,NEAR BAY,1
17128,37.0,3373.0,815.0,2909.0,705.0,2.8868,156600.0,NEAR BAY,1
17129,37.0,1844.0,382.0,1634.0,417.0,2.7993,145500.0,NEAR BAY,1
17130,38.0,1560.0,301.0,1331.0,316.0,3.0521,151500.0,NEAR BAY,1
17131,30.0,4198.0,1244.0,2678.0,1147.0,3.6712,308600.0,NEAR BAY,1
17132,27.0,5580.0,2009.0,4165.0,1763.0,2.4375,189000.0,NEAR BAY,1
17133,39.0,1295.0,239.0,566.0,242.0,5.6407,326400.0,NEAR BAY,1
17134,42.0,1995.0,412.0,794.0,374.0,5.6234,379600.0,NEAR BAY,1
17135,45.0,2068.0,348.0,844.0,366.0,6.227,417800.0,NEAR BAY,1
17136,50.0,196.0,41.0,76.0,42.0,7.6129,412500.0,NEAR BAY,1
17137,32.0,2663.0,661.0,1403.0,733.0,4.2667,410200.0,NEAR BAY,1
17138,47.0,2312.0,332.0,1044.0,282.0,9.459,500001.0,NEAR BAY,1
17139,34.0,5419.0,1183.0,2002.0,1138.0,4.1985,500001.0,NEAR BAY,1
17140,33.0,1828.0,396.0,766.0,378.0,4.4531,500001.0,NEAR BAY,1
17141,35.0,1025.0,242.0,388.0,232.0,5.1995,500001.0,NEAR BAY,1
17142,43.0,2061.0,437.0,817.0,385.0,4.4688,460200.0,NEAR BAY,1
17143,37.0,5257.0,1360.0,2128.0,1264.0,4.0,394300.0,NEAR BAY,1
17144,18.0,1636.0,414.0,853.0,439.0,5.1032,464600.0,NEAR OCEAN,2
17145,44.0,2237.0,347.0,948.0,346.0,8.2436,500001.0,NEAR OCEAN,2
17146,38.0,3383.0,456.0,1203.0,465.0,9.3198,500001.0,NEAR OCEAN,2
17147,39.0,4402.0,618.0,1616.0,631.0,8.9955,500001.0,NEAR OCEAN,2
17148,38.0,3626.0,528.0,1350.0,532.0,7.3681,500001.0,NEAR OCEAN,2
17149,35.0,1140.0,193.0,486.0,199.0,4.6908,500001.0,NEAR OCEAN,2
17150,40.0,2223.0,412.0,1050.0,417.0,5.2421,444500.0,NEAR OCEAN,2
17151,39.0,2392.0,420.0,937.0,406.0,6.6136,472800.0,NEAR OCEAN,2
17152,22.0,3294.0,744.0,1337.0,655.0,5.2391,500001.0,NEAR OCEAN,2
17153,33.0,1606.0,254.0,727.0,271.0,8.6963,500001.0,NEAR OCEAN,2
17154,23.0,5741.0,1012.0,1843.0,888.0,5.7211,500001.0,NEAR OCEAN,2
17155,16.0,1945.0,320.0,512.0,300.0,7.4542,500001.0,NEAR OCEAN,2
17156,47.0,932.0,167.0,295.0,116.0,8.4375,500001.0,NEAR OCEAN,2
17157,20.0,975.0,134.0,324.0,146.0,9.7796,500001.0,NEAR OCEAN,2
17158,28.0,564.0,72.0,191.0,79.0,11.9666,500001.0,NEAR OCEAN,2
17159,37.0,1296.0,194.0,540.0,192.0,8.2782,500001.0,NEAR OCEAN,2
17160,30.0,2612.0,338.0,980.0,324.0,10.0481,500001.0,NEAR OCEAN,2
17161,28.0,4518.0,578.0,1489.0,559.0,11.3176,500001.0,NEAR OCEAN,2
17162,17.0,3095.0,442.0,1173.0,424.0,13.2986,500001.0,NEAR BAY,1
17163,34.0,1476.0,217.0,613.0,223.0,8.2883,500001.0,NEAR OCEAN,2
17164,26.0,440.0,202.0,322.0,218.0,5.1831,350000.0,NEAR OCEAN,2
17165,34.0,1559.0,243.0,600.0,242.0,8.7382,500001.0,NEAR OCEAN,2
17166,32.0,2297.0,287.0,814.0,283.0,15.0001,500001.0,NEAR OCEAN,2
17167,34.0,2999.0,365.0,927.0,369.0,10.2811,500001.0,NEAR OCEAN,2
17168,41.0,830.0,136.0,353.0,153.0,6.3824,500001.0,NEAR OCEAN,2
17169,36.0,2410.0,361.0,934.0,377.0,7.652,500001.0,NEAR OCEAN,2
17170,33.0,1601.0,223.0,629.0,215.0,15.0001,500001.0,NEAR OCEAN,2
17171,33.0,370.0,42.0,153.0,53.0,10.6514,500001.0,NEAR OCEAN,2
17172,28.0,1103.0,164.0,415.0,154.0,7.8633,500001.0,NEAR OCEAN,2
17173,30.0,6373.0,854.0,2149.0,798.0,10.6868,500001.0,NEAR OCEAN,2
17174,23.0,949.0,151.0,399.0,149.0,5.6286,411300.0,NEAR OCEAN,2
17175,18.0,2297.0,416.0,1086.0,381.0,4.875,334600.0,NEAR OCEAN,2
17176,25.0,950.0,259.0,404.0,195.0,3.1937,319200.0,NEAR OCEAN,2
17177,22.0,1564.0,278.0,761.0,270.0,4.7578,318500.0,NEAR OCEAN,2
17178,15.0,4974.0,764.0,2222.0,774.0,6.7606,364300.0,NEAR OCEAN,2
17179,16.0,7077.0,1179.0,3502.0,1148.0,5.9919,345100.0,NEAR OCEAN,2
17180,19.0,4768.0,807.0,2199.0,805.0,6.1896,331100.0,NEAR OCEAN,2
17181,15.0,3456.0,545.0,1527.0,535.0,6.3256,368000.0,NEAR OCEAN,2
17182,17.0,1574.0,262.0,672.0,241.0,7.2929,355800.0,NEAR OCEAN,2
17183,11.0,749.0,137.0,355.0,124.0,8.2364,371800.0,NEAR OCEAN,2
17184,21.0,1209.0,309.0,801.0,259.0,4.5625,500000.0,NEAR OCEAN,2
17185,17.0,11999.0,2249.0,5467.0,1989.0,4.8405,354300.0,NEAR OCEAN,2
17186,21.0,1799.0,293.0,576.0,277.0,7.439,500001.0,NEAR OCEAN,2
17187,33.0,1054.0,209.0,400.0,161.0,7.7773,456300.0,NEAR OCEAN,2
17188,52.0,573.0,102.0,232.0,92.0,6.2263,500001.0,NEAR OCEAN,2
17189,37.0,2607.0,534.0,1346.0,507.0,5.3951,277700.0,NEAR OCEAN,2
17190,30.0,2762.0,593.0,1581.0,502.0,5.1002,319400.0,NEAR OCEAN,2
17191,52.0,1746.0,315.0,941.0,220.0,3.3047,286100.0,NEAR OCEAN,2
17192,24.0,5652.0,1313.0,2312.0,1294.0,2.4717,295300.0,NEAR OCEAN,2
17193,9.0,1830.0,353.0,1515.0,220.0,4.2109,450000.0,NEAR OCEAN,2
17194,24.0,2746.0,433.0,1076.0,380.0,5.8635,348700.0,NEAR OCEAN,2
17195,26.0,3578.0,677.0,1504.0,618.0,4.1375,395000.0,NEAR OCEAN,2
17196,28.0,1080.0,298.0,524.0,251.0,1.8432,327300.0,NEAR OCEAN,2
17197,28.0,1985.0,582.0,1092.0,548.0,2.4701,290900.0,NEAR OCEAN,2
17198,6.0,2864.0,647.1094041631126,1404.0,603.0,5.5073,263800.0,NEAR OCEAN,2
17199,21.0,2377.0,322.0,1007.0,328.0,7.9248,500001.0,NEAR OCEAN,2
17200,26.0,3563.0,579.0,1479.0,575.0,5.9522,438400.0,<1H OCEAN,4
17201,23.0,2077.0,306.0,705.0,256.0,6.4744,500001.0,NEAR OCEAN,2
17202,38.0,1729.0,422.2635268467192,801.0,395.0,3.1364,357500.0,NEAR OCEAN,2
17203,35.0,2703.0,654.0,1383.0,631.0,4.5278,340400.0,NEAR OCEAN,2
17204,26.0,4257.0,1031.0,1861.0,950.0,3.4047,294500.0,NEAR OCEAN,2
17205,30.0,2491.0,656.0,1091.0,576.0,2.5139,279500.0,<1H OCEAN,4
17206,27.0,984.0,299.0,777.0,313.0,2.5694,275000.0,<1H OCEAN,4
17207,46.0,1332.0,329.0,746.0,310.0,3.6719,357400.0,<1H OCEAN,4
17208,36.0,1156.0,309.0,521.0,304.0,2.6014,320600.0,<1H OCEAN,4
17209,33.0,1028.0,377.0,753.0,356.0,2.3454,243800.0,<1H OCEAN,4
17210,18.0,1170.0,372.0,681.0,346.0,2.1974,255000.0,<1H OCEAN,4
17211,31.0,1643.0,499.0,1253.0,499.0,3.1563,267000.0,<1H OCEAN,4
17212,47.0,1572.0,417.0,790.0,384.0,2.6429,279200.0,<1H OCEAN,4
17213,50.0,3265.0,509.0,1256.0,443.0,6.3997,500001.0,<1H OCEAN,4
17214,52.0,1837.0,343.0,711.0,355.0,4.1316,443000.0,<1H OCEAN,4
17215,37.0,1462.0,306.0,678.0,322.0,5.1545,418400.0,<1H OCEAN,4
17216,48.0,2408.0,536.0,1005.0,497.0,3.5213,458600.0,<1H OCEAN,4
